iter	Passed	Remaining
9460	51590	2941
9461	51594	2935
9462	51598	2930
9463	51603	2924
9464	51608	2919
9465	51612	2913
9466	51617	2908
9467	51621	2902
9468	51629	2897
9469	51635	2891
9470	51641	2886
9471	51647	2881
9472	51653	2875
9473	51658	2870
9474	51665	2864
9475	51673	2859
9476	51678	2854
9477	51684	2848
9478	51686	2843
9479	51690	2837
9480	51693	2831
9481	51697	2826
9482	51700	2820
9483	51703	2815
9484	51706	2809
9485	51710	2803
9486	51713	2798
9487	51716	2792
9488	51720	2787
9489	51724	2781
9490	51727	2776
9491	51731	2770
9492	51734	2765
9493	51737	2759
9494	51740	2753
9495	51743	2748
9496	51747	2742
9497	51749	2737
9498	51753	2731
9499	51757	2726
9500	51760	2720
9501	51764	2714
9502	51766	2709
9503	51772	2703
9504	51776	2698
9505	52252	2717
9506	52539	2726
9507	52749	2731
9508	52753	2725
9509	52771	2721
9510	52776	2715
9511	52780	2709
9512	52784	2704
9513	52789	2698
9514	52794	2693
9515	52799	2687
9516	52803	2681
9517	52807	2676
9518	52811	2670
9519	52815	2664
9520	52819	2659
9521	52824	2653
9522	52828	2648
9523	52832	2642
9524	52837	2636
9525	52840	2631
9526	52844	2625
9527	52849	2619
9528	52853	2614
9529	52857	2608
9530	52861	2603
9531	52865	2597
9532	52870	2591
9533	52874	2586
9534	52878	2580
9535	52881	2574
9536	52886	2569
9537	52890	2563
9538	52894	2558
9539	52898	2552
9540	52902	2546
9541	52906	2541
9542	52910	2535
9543	52914	2530
9544	52919	2524
9545	52923	2518
9546	52927	2513
9547	52931	2507
9548	52935	2501
9549	52938	2496
9550	52942	2490
9551	52946	2485
9552	52950	2479
9553	52955	2473
9554	52958	2468
9555	52962	2462
9556	52966	2456
9557	52970	2451
9558	52975	2445
9559	52980	2440
9560	52984	2434
9561	52988	2429
9562	52992	2423
9563	52997	2417
9564	53001	2412
9565	53004	2406
9566	53008	2400
9567	53013	2395
9568	53019	2389
9569	53024	2384
9570	53031	2378
9571	53038	2373
9572	53044	2367
9573	53048	2362
9574	53051	2356
9575	53055	2350
9576	53061	2345
9577	53065	2339
9578	53068	2334
9579	53072	2328
9580	53076	2322
9581	53080	2317
9582	53085	2311
9583	53094	2306
9584	53098	2300
9585	53102	2295
9586	53107	2289
9587	53111	2283
9588	53115	2278
9589	53119	2272
9590	53123	2267
9591	53128	2261
9592	53131	2255
9593	53135	2250
9594	53139	2244
9595	53142	2238
9596	53146	2233
9597	53149	2227
9598	53152	2222
9599	53156	2216
9600	53159	2210
9601	53162	2205
9602	53165	2199
9603	53168	2193
9604	53172	2188
9605	53175	2182
9606	53179	2177
9607	53182	2171
9608	53186	2165
9609	53189	2160
9610	53192	2154
9611	53196	2148
9612	53199	2143
9613	53203	2137
9614	53206	2132
9615	53209	2126
9616	53212	2120
9617	53216	2115
9618	53219	2109
9619	53222	2103
9620	53226	2098
9621	53229	2092
9622	53232	2087
9623	53236	2081
9624	53239	2075
9625	53242	2070
9626	53245	2064
9627	53249	2058
9628	53252	2053
9629	53255	2047
9630	53258	2042
9631	53261	2036
9632	53265	2030
9633	53268	2025
9634	53271	2019
9635	53274	2013
9636	53278	2008
9637	53281	2002
9638	53285	1997
9639	53288	1991
9640	53291	1985
9641	53294	1980
9642	53299	1974
9643	53303	1969
9644	53308	1963
9645	53314	1958
9646	53319	1952
9647	53324	1946
9648	53327	1941
9649	53331	1935
9650	53334	1930
9651	53337	1924
9652	53341	1918
9653	53345	1913
9654	53348	1907
9655	53351	1902
9656	53354	1896
9657	53358	1890
9658	53361	1885
9659	53365	1879
9660	53368	1874
9661	53371	1868
9662	53374	1862
9663	53378	1857
9664	53381	1851
9665	53384	1846
9666	53388	1840
9667	53391	1834
9668	53394	1829
9669	53398	1823
9670	53401	1818
9671	53405	1812
9672	53408	1806
9673	53411	1801
9674	53415	1795
9675	53418	1790
9676	53421	1784
9677	53425	1778
9678	53428	1773
9679	53431	1767
9680	53435	1762
9681	53438	1756
9682	53442	1750
9683	53445	1745
9684	53448	1739
9685	53451	1734
9686	53454	1728
9687	53458	1722
9688	53462	1717
9689	53465	1711
9690	53468	1706
9691	53471	1700
9692	53475	1694
9693	53478	1689
9694	53481	1683
9695	53484	1678
9696	53488	1672
9697	53491	1666
9698	53494	1661
9699	53498	1655
9700	53501	1650
9701	53505	1644
9702	53508	1639
9703	53512	1633
9704	53516	1627
9705	53522	1622
9706	53531	1616
9707	53536	1611
9708	53540	1605
9709	53544	1600
9710	53548	1594
9711	53553	1589
9712	53558	1583
9713	53562	1578
9714	53566	1572
9715	53571	1567
9716	53575	1561
9717	53579	1555
9718	53608	1551
9719	53618	1545
9720	53635	1540
9721	53642	1534
9722	53650	1529
9723	53684	1524
9724	53691	1519
9725	53702	1513
9726	53709	1508
9727	53719	1503
9728	53726	1497
9729	53735	1492
9730	53747	1486
9731	53758	1481
9732	53766	1476
9733	54103	1479
9734	54455	1483
9735	54459	1477
9736	54474	1472
9737	54482	1466
9738	54488	1461
9739	54496	1455
9740	54500	1450
9741	54504	1444
9742	54509	1438
9743	54514	1433
9744	54518	1427
9745	54522	1421
9746	54527	1416
9747	54531	1410
9748	54535	1405
9749	54539	1399
9750	54543	1393
9751	54547	1388
9752	54551	1382
9753	54555	1376
9754	54560	1371
9755	54564	1365
9756	54569	1360
9757	54575	1354
9758	54580	1348
9759	54584	1343
9760	54591	1337
9761	54596	1332
9762	54602	1326
9763	54608	1320
9764	54612	1315
9765	54616	1309
9766	54620	1303
9767	54625	1298
9768	54630	1292
9769	54635	1287
9770	54639	1281
9771	54643	1275
9772	54647	1270
9773	54651	1264
9774	54654	1258
9775	54658	1253
9776	54662	1247
9777	54666	1242
9778	54670	1236
9779	54674	1230
9780	54678	1225
9781	54682	1219
9782	54686	1213
9783	54690	1208
9784	54695	1202
9785	54699	1197
9786	54703	1191
9787	54707	1185
9788	54711	1180
9789	54715	1174
9790	54719	1168
9791	54722	1163
9792	54726	1157
9793	54730	1151
9794	54734	1146
9795	54740	1140
9796	54745	1135
9797	54750	1129
9798	54754	1123
9799	54757	1118
9800	54761	1112
9801	54765	1107
9802	54770	1101
9803	54775	1095
9804	54782	1090
9805	54788	1084
9806	54795	1079
9807	54799	1073
9808	54802	1067
9809	54806	1062
9810	54810	1056
9811	54814	1051
9812	54817	1045
9813	54821	1039
9814	54826	1034
9815	54830	1028
9816	54834	1022
9817	54838	1017
9818	54842	1011
9819	54846	1006
9820	54850	1000
9821	54855	994
9822	54863	989
9823	54868	983
9824	54872	978
9825	54876	972
9826	54880	966
9827	54884	961
9828	54888	955
9829	54892	949
9830	54896	944
9831	54900	938
9832	54905	933
9833	54910	927
9834	54915	921
9835	54919	916
9836	54924	910
9837	54929	905
9838	54932	899
9839	54936	893
9840	54940	888
9841	54943	882
9842	54946	877
9843	54949	871
9844	54952	865
9845	54956	860
9846	54959	854
9847	54962	848
9848	54965	843
9849	54969	837
9850	54973	832
9851	54976	826
9852	54979	820
9853	54982	815
9854	54986	809
9855	54990	803
9856	54993	798
9857	54996	792
9858	55000	787
9859	55003	781
9860	55006	775
9861	55009	770
9862	55013	764
9863	55016	759
9864	55019	753
9865	55023	747
9866	55026	742
9867	55029	736
9868	55032	731
9869	55036	725
9870	55039	719
9871	55042	714
9872	55045	708
9873	55049	702
9874	55054	697
9875	55058	691
9876	55062	686
9877	55067	680
9878	55071	675
9879	55076	669
9880	55080	663
9881	55083	658
9882	55087	652
9883	55090	647
9884	55093	641
9885	55097	635
9886	55101	630
9887	55104	624
9888	55108	619
9889	55111	613
9890	55115	607
9891	55118	602
9892	55121	596
9893	55124	590
9894	55128	585
9895	55131	579
9896	55134	574
9897	55137	568
9898	55140	563
9899	55145	557
9900	55148	551
9901	55151	546
9902	55155	540
9903	55158	535
9904	55162	529
9905	55165	523
9906	55168	518
9907	55172	512
9908	55175	507
9909	55178	501
9910	55182	495
9911	55185	490
9912	55188	484
9913	55192	479
9914	55195	473
9915	55198	467
9916	55201	462
9917	55204	456
9918	55208	451
9919	55211	445
9920	55215	439
9921	55218	434
9922	55222	428
9923	55225	423
9924	55228	417
9925	55231	412
9926	55234	406
9927	55238	400
9928	55241	395
9929	55244	389
9930	55248	384
9931	55253	378
9932	55257	372
9933	55260	367
9934	55263	361
9935	55266	356
9936	55270	350
9937	55274	345
9938	55278	339
9939	55282	333
9940	55287	328
9941	55291	322
9942	55295	317
9943	55299	311
9944	55306	306
9945	55310	300
9946	55314	294
9947	55318	289
9948	55323	283
9949	55327	278
9950	55330	272
9951	55335	267
9952	55341	261
9953	55346	255
9954	55353	250
9955	55363	244
9956	55371	239
9957	55376	233
9958	55379	228
9959	55384	222
9960	55387	217
9961	55390	211
9962	55393	205
9963	55396	200
9964	55400	194
9965	55403	189
9966	55406	183
9967	55409	178
9968	55413	172
9969	55417	166
9970	55420	161
9971	55423	155
9972	55427	150
9973	55431	144
9974	55435	139
9975	55648	133
9976	55648	133
9977	55850	123
9978	55854	117
9979	55870	112
9980	55874	106
9981	55879	100
9982	55883	95
9983	55887	89
9984	55890	84
9985	55895	78
9986	55899	72
9987	55903	67
9988	55907	61
9989	55911	56
9990	55915	50
9991	55919	44
9992	55923	39
9993	55927	33
9994	55931	28
9995	55935	22
9996	55938	16
9997	55943	11
9998	55949	5
9999	55954	0
